block,district
371830531142007,1
371830531142001,1
371830531142000,1
371830531142005,1
371830531142008,1
371830531093036,1
371830531093038,1
371830531092042,1
371830531093030,1
371830531093015,1
371830531093025,1
371830531093016,1
371830531093028,1
371830531093021,1
371830531093022,1
371830531093019,1
371830531093023,1
371830531093026,1
371830531093020,1
371830531093024,1
371830531093017,1
371830531093018,1
371830531093013,1
371830531093031,1
371830531093033,1
371830531093042,1
371830531093027,1
371830532063001,1
371830532063013,1
371830532063008,1
371830532063007,1
371830532062014,1
371830532063004,1
371830532063002,1
371830532062012,1
371830532082037,1
371830532081100,1
371830532081069,1
371830532081064,1
371830532081109,1
371830532081105,1
371830532081106,1
371830532081107,1
371830532063000,1
371830532063006,1
371830532081108,1
371830532062006,1
371830532081101,1
371830532081073,1
371830532041030,1
371830532081093,1
371830532081102,1
371830532081104,1
371830532041029,1
371830532081103,1
371830532041027,1
371830532041028,1
371830531122025,1
371830531133012,1
371830531133013,1
371830531152010,1
371830531152006,1
371830531152002,1
371830531152001,1
371830531153007,1
371830531153006,1
371830531153002,1
371830531153003,1
371830531153004,1
371830531153001,1
371830531151006,1
371830531151004,1
371830531152000,1
371830531091026,1
371830531091027,1
371830531091024,1
371830531143023,1
371830531143009,1
371830531143008,1
371830531143000,1
371830531143004,1
371830531143003,1
371830531092056,1
371830531091023,1
371830531091022,1
371830531091014,1
371830531091015,1
371830531091016,1
371830531153000,1
371830531091025,1
371830531091012,1
371830531091007,1
371830531134015,1
371830531134023,1
371830531134020,1
371830531134016,1
371830531134003,1
371830531134012,1
371830531132021,1
371830531061034,1
371830531132015,1
371830531132006,1
371830531132008,1
371830531132009,1
371830531132010,1
371830531061033,1
371830531061032,1
371830531061035,1
371830531132007,1
371830531122022,1
371830531122007,1
371830531122026,1
371830531141011,1
371830531123030,1
371830531123031,1
371830531144017,1
371830531143025,1
371830531143027,1
371830531143026,1
371830531143024,1
371830531143021,1
371830531143001,1
371830531143032,1
371830531143030,1
371830531143006,1
371830531143031,1
371830531143019,1
371830531143020,1
371830531143018,1
371830531143015,1
371830531143022,1
371830531092046,1
371830531143012,1
371830531092051,1
371830531143014,1
371830531143007,1
371830531143005,1
371830531143002,1
371830531143016,1
371830531143017,1
371830531143010,1
371830531143013,1
371830531092050,1
371830531092053,1
371830531143011,1
371830531092047,1
371830531152007,1
371830531152011,1
371830531122014,1
371830531122002,1
371830531122001,1
371830531121049,1
371830531121051,1
371830531121042,1
371830531122000,1
371830531121052,1
371830531121033,1
371830531121043,1
371830531121032,1
371830531121034,1
371830531121014,1
371830531121011,1
371830531121010,1
371830531121015,1
371830531121017,1
